symbol,entry_time,exit_time,hours_held,entry_apr,long_funding_total_usd,long_funding_payment_count,long_funding_interval_hours,long_avg_payment_usd,short_funding_total_usd,short_funding_payment_count,short_funding_interval_hours,short_avg_payment_usd,net_funding_usd,net_funding_pct,long_price_pnl_usd,short_price_pnl_usd,total_price_pnl_usd,entry_fees_usd,exit_fees_usd,total_fees_usd,realized_pnl_usd,realized_pnl_pct,episode
BEATUSDT,2025-12-19 09:30:00+00:00,2025-12-19 16:30:00+00:00,7.0,2524.14144,0.3151856246237275,7,1,0.04502651780338964,-0.0946018716974195,7,1,-0.013514553099631357,0.220583752926308,1.10291876463154,-1.2964940794056192,1.396470160116448,0.0999760807108288,0.008,0.01903660470139479,0.027036604701394792,0.44906772544405743,2.245338627220287,1
SOONUSDT,2025-12-19 17:30:00+00:00,2025-12-19 18:05:00+00:00,0.5833333333333334,10008.49272,0.13401494890297413,1,1,0.13401494890297413,-0.06778978493417845,1,1,-0.06778978493417845,0.06622516396879569,0.33112581984397843,-0.023963575365444547,-0.23567353014140435,-0.2596371055068489,0.008,0.02222793759141882,0.03022793759141882,-0.47594816611409113,-2.379740830570456,1
SOPHUSDT,2025-12-19 19:30:00+00:00,2025-12-19 20:05:00+00:00,0.5833333333333334,13204.50426,0.33493856060265353,1,1,0.33493856060265353,-0.3909601978862155,1,4,-0.3909601978862155,-0.056021637283561965,-0.2801081864178098,-0.2638812534359545,0.1081329805590689,-0.15574827287688556,0.008,0.021586912525297958,0.029586912525297958,-0.413919770856762,-2.06959885428381,1
SOPHUSDT,2025-12-19 20:30:00+00:00,2025-12-19 22:10:00+00:00,1.6666666666666667,5925.11508,0.28265519839374864,2,1,0.14132759919687432,-0.1969005035815064,2,1,-0.0984502517907532,0.08575469481224224,0.4287734740612112,-0.7438894792773637,0.5339321357285421,-0.20995734354882156,0.008,0.020589483394833956,0.028589483394833956,-0.4171130607770782,-2.085565303885391,1
SOONUSDT,2025-12-20 01:30:00+00:00,2025-12-20 07:35:00+00:00,6.083333333333333,3213.64104,0.21477603796319633,6,1,0.03579600632719939,-0.167591124275271,6,1,-0.0279318540458785,0.04718491368792532,0.23592456843962661,-0.1800450112528128,0.12706480304955536,-0.052980208203257446,0.008,0.021661709100075626,0.029661709100075626,-0.09339184456768244,-0.46695922283841224,1
ANIMEUSDT,2025-12-20 07:40:00+00:00,2025-12-20 10:35:00+00:00,2.9166666666666665,5482.1832,0.48654097845746636,2,2,0.24327048922873318,-0.23894595444452613,1,4,-0.23894595444452613,0.24759502401294023,1.2379751200647011,0.2814641971707738,-0.2728351126927641,0.008629084478009651,0.008,0.02260980810234542,0.03060980810234542,0.24345385792221003,1.21726928961105,1
ANIMEUSDT,2025-12-20 11:30:00+00:00,2025-12-21 03:50:00+00:00,16.333333333333332,4931.73984,1.1654490450925556,8,2,0.14568113063656946,-0.5641221224663737,4,4,-0.14103053061659343,0.6013269226261819,3.0066346131309096,-0.26219671275763085,-0.08025027203482049,-0.3424469847924513,0.008,0.021791982953788785,0.029791982953788786,-0.12096739086429573,-0.6048369543214787,1
LUNA2USDT,2025-12-21 17:45:00+00:00,2025-12-21 18:15:00+00:00,0.5,2851.66032,0.08697708112877717,1,1,0.08697708112877717,-0.024279493665196036,1,1,-0.024279493665196036,0.06269758746358113,0.31348793731790564,0.23586857568484576,-0.2193753663233703,0.01649320936147545,0.008,0.022500874053109136,0.030500874053109136,0.07048856390576544,0.3524428195288272,1
ACEUSDT,2025-12-21 18:30:00+00:00,2025-12-21 19:10:00+00:00,0.6666666666666666,2710.89588,0.05596459153709899,1,1,0.05596459153709899,-0.02281823971659122,1,1,-0.02281823971659122,0.03314635182050777,0.16573175910253884,0.21551724137931053,-0.23329379201265169,-0.01777655063334116,0.008,0.022493603621334384,0.030493603621334384,-0.02883711600078381,-0.14418558000391904,1
PIPPINUSDT,2025-12-21 19:35:00+00:00,2025-12-21 20:15:00+00:00,0.6666666666666666,2537.34276,0.12157008974725911,1,1,0.12157008974725911,-0.06478880110699799,1,1,-0.06478880110699799,0.05678128864026112,0.2839064432013056,0.1717512535732697,-0.06519402985074652,0.10655722372252319,0.008,0.022261752983335895,0.030261752983335895,0.2441345227064678,1.220672613532339,1
ACEUSDT,2025-12-21 20:30:00+00:00,2025-12-21 21:55:00+00:00,1.4166666666666667,4772.63196,0.06816167141208157,1,1,0.06816167141208157,-0.02757081338976529,1,1,-0.02757081338976529,0.04059085802231628,0.2029542901115814,-0.1839080459770125,0.16228748068006116,-0.021620565296951333,0.008,0.021619084263178146,0.029619084263178146,-0.03519983070412039,-0.17599915352060194,1
PIPPINUSDT,2025-12-21 23:30:00+00:00,2025-12-22 02:35:00+00:00,3.0833333333333335,3630.67836,0.27870594028276563,3,1,0.09290198009425521,-0.21069687482192928,3,1,-0.07023229160730976,0.06800906546083635,0.34004532730418174,-0.5024829955988604,0.2990853215893151,-0.20339767400954528,0.008,0.021115170315575974,0.029115170315575974,-0.3901462527996155,-1.9507312639980776,1
BEATUSDT,2025-12-22 05:30:00+00:00,2025-12-23 14:15:00+00:00,32.75,2920.0146,4.108041768041363,33,1,0.12448611418307161,-2.5411993878911723,33,1,-0.07700604205730825,1.5668423801501907,7.834211900750954,-2.8935641756154573,2.773946169359859,-0.11961800625559853,0.008,0.015764274282900406,0.023764274282900406,1.177695857929337,5.888479289646685,1
CVCUSDT,2025-12-23 14:30:00+00:00,2025-12-23 15:35:00+00:00,1.0833333333333333,14516.40624,0.3784450656417518,1,1,0.3784450656417518,-0.1650312872256498,1,1,-0.1650312872256498,0.21341377841610198,1.06706889208051,-0.6863905325443795,0.3591446958687971,-0.3272458366755824,0.008,0.020840699908971375,0.028840699908971375,-0.5234273260645327,-2.6171366303226633,1
CVCUSDT,2025-12-23 15:35:00+00:00,2025-12-24 00:10:00+00:00,8.583333333333334,3045.86952,0.3370822336963485,9,1,0.0374535815218165,-0.18566063446508652,9,1,-0.020628959385009613,0.15142159923126197,0.7571079961563099,-0.26895383312155874,0.19379844961240417,-0.07515538350915457,0.008,0.021490284005979073,0.029490284005979073,-0.03608704907110637,-0.18043524535553182,1
MOVEUSDT,2025-12-24 08:35:00+00:00,2025-12-24 11:45:00+00:00,3.1666666666666665,3623.67474,0.6682146491912995,3,1,0.22273821639709981,0.0,0,4,0.0,0.6682146491912995,3.3410732459564976,0.4005524861878452,-0.4926801801801786,-0.09212769399233336,0.008,0.022981595092024545,0.030981595092024545,0.46991570886782214,2.349578544339111,1
PIPPINUSDT,2025-12-24 11:50:00+00:00,2025-12-24 14:25:00+00:00,2.5833333333333335,3176.77896,0.21900077626932293,3,1,0.07300025875644098,-0.15955034321525163,3,1,-0.05318344773841721,0.0594504330540713,0.29725216527035647,0.8886364629297914,-0.842704090667611,0.04593237226218037,0.008,0.02390480902434198,0.03190480902434198,0.1423289210809861,0.7116446054049306,1
0GUSDT,2025-12-25 00:30:00+00:00,2025-12-25 03:10:00+00:00,2.6666666666666665,3315.78921,0.09901430406559616,3,1,0.03300476802186539,0.0,0,4,0.0,0.09901430406559616,0.49507152032798085,-0.2842904066145657,0.214130310317187,-0.07016009629737874,0.008,0.021451315339938503,0.029451315339938503,-0.07620628584443848,-0.38103142922219235,1
0GUSDT,2025-12-25 11:40:00+00:00,2025-12-26 12:55:00+00:00,25.25,4998.71661,3.28051268170063,25,1,0.1312205072680252,-1.4330546746968553,7,4,-0.20472209638526503,1.8474580070037747,9.237290035018873,-0.003971405877682466,0.037743547893501234,0.03377214201581877,0.008,0.021954616352201254,0.029954616352201254,1.883918484991191,9.419592424955955,1
ZKPUSDT,2025-12-26 13:30:00+00:00,2025-12-26 15:50:00+00:00,2.3333333333333335,2742.11652,0.128060733502254,2,1,0.064030366751127,-0.11880266483639226,2,1,-0.05940133241819613,0.009258068665861735,0.04589471232107787,-1.484875358806937,1.322728708777586,-0.16214665002935102,0.008068963240115853,0.019099276501503216,0.02716823974161907,-0.40541768315292137,-2.0097634409205734,1
ZKPUSDT,2025-12-26 17:30:00+00:00,2025-12-26 21:40:00+00:00,4.166666666666667,5973.25128,0.16804243087874712,4,1,0.04201060771968678,-0.19334272300828076,4,1,-0.04833568075207019,-0.025300292129533636,-0.12592645173477768,-0.9267538745639067,0.769637688216208,-0.15711618634769858,0.008036529825463618,0.020232195352032786,0.028268725177496404,-0.4115971547993447,-2.048631256218104,1
