entry_datetime,exit_datetime,symbol,long_exchange,short_exchange,position_size_usd,leverage,entry_long_price,entry_short_price,exit_long_price,exit_short_price,long_funding_rate,short_funding_rate,funding_earned_usd,long_funding_earned_usd,short_funding_earned_usd,entry_fees_usd,exit_fees_usd,total_fees_usd,realized_pnl_usd,realized_pnl_pct,unrealized_pnl_usd,unrealized_pnl_pct,hours_held,margin_used_usd,status,episode
2025-12-12 07:55:00.008586+00:00,2025-12-12 08:05:00.008586+00:00,NIGHTUSDT,Binance,Bybit,24.0,2.0,0.04943,0.04984,0.04924,0.04961,-0.00344653,-0.00011056,0.08006328000000001,0.08271672000000001,-0.00265344,0.009600000000000001,0.0264,0.036000000000000004,0.1342615159735632,0.27971149161159,0.1606615159735632,0.33471149161159003,0.16666666666666666,24.0,closed,1
2025-12-12 07:55:00.008586+00:00,2025-12-12 08:05:00.008586+00:00,USUALUSDT,Binance,Bybit,18.240000000000002,2.0,0.02935,0.02945,0.02919,0.02931,-0.00311116,-0.00033316,0.05067072000000001,0.05674755840000001,-0.0060768384,0.007296000000000001,0.020064000000000002,0.027360000000000002,0.06502676901907023,0.17825320454788987,0.08509076901907023,0.23325320454788984,0.16666666666666666,18.240000000000002,closed,1
2025-12-12 08:55:00.008586+00:00,2025-12-12 09:05:00.008586+00:00,AXLUSDT,Bybit,Binance,24.047829188398232,2.0,0.1529,0.1494,0.1533,0.1506,-0.00481142,0.0,0.11570420631364303,0.11570420631364303,0.0,0.009619131675359294,0.026452612107238056,0.03607174378259735,0.021916055482642947,0.04556763795797471,0.048368667589881,0.1005676379579747,0.16666666666666666,24.047829188398232,closed,1
2025-12-12 08:55:00.008586+00:00,2025-12-12 09:05:00.008586+00:00,LUNA2USDT,Bybit,Binance,18.276350183182657,2.0,0.1727,0.17006,0.17345,0.17065,-0.0044871,-0.00236404,0.03880178801990777,0.0820078109069589,-0.04320602288705113,0.007310540073273063,0.020103985201500925,0.027414525274773987,0.0823935414125058,0.2254102722553484,0.10249752661400671,0.2804102722553484,0.16666666666666666,18.276350183182657,closed,1
2025-12-12 09:55:00.008586+00:00,2025-12-12 10:00:00.008586+00:00,AXLUSDT,Bybit,Binance,18.295376253656332,2.0,0.1497,0.1482,0.1506,0.1491,-0.00239591,0.0,0.04383407491989774,0.04383407491989774,0.0,0.007318150501462534,0.020124913879021968,0.0274430643804845,0.07049550414742206,0.19265934509910265,0.09062041802644404,0.24765934509910267,0.08333333333333333,18.295376253656332,closed,1
2025-12-12 09:55:00.008586+00:00,2025-12-12 10:00:00.008586+00:00,LUNA2USDT,Bybit,Binance,24.07286349165307,2.0,0.17316,0.16877,0.17395,0.16985,-0.00943018,-0.00346952,0.14349015450015679,0.22701143584171696,-0.08352128134156016,0.009629145396661229,0.026480149840818378,0.036109295237479605,0.13577372413140962,0.2820057617542825,0.16225387397222799,0.3370057617542825,0.08333333333333333,24.07286349165307,closed,1
