episode,entry_datetime,exit_datetime,symbol,long_exchange,short_exchange,status,position_size_usd,leverage,margin_used_usd,entry_long_price,entry_short_price,exit_long_price,exit_short_price,long_funding_rate,short_funding_rate,funding_earned_usd,long_funding_earned_usd,short_funding_earned_usd,entry_fees_usd,exit_fees_usd,total_fees_usd,realized_pnl_usd,realized_pnl_pct,unrealized_pnl_usd,unrealized_pnl_pct,hours_held
1,2025-10-23 04:21:09.540484428+00:00,2025-10-23 09:21:09.540484428+00:00,ZBTUSDT,Bybit,Binance,closed,173.52,1.0,347.04,0.2621,0.2608,0.2643,0.2633,-0.00129776,-0.00045029,0.5882119776000001,0.9007492608000001,-0.3125372832,0.034704000000000006,0.06940800000000001,0.10411200000000001,0.2772386779976696,0.07988666378448293,0.3466466779976696,0.09988666378448294,5.0
1,2025-10-23 05:21:09.540484428+00:00,2025-10-23 11:21:09.540484428+00:00,ZBTUSDT,Bybit,Binance,closed,167.27328,1.0,334.54656,0.2643,0.2633,0.2643,0.2633,-0.00129776,-0.00045029,0.8505545196095999,1.3024834311167999,-0.45192891150719994,0.033454656,0.066909312,0.100363968,0.7501905516095999,0.22424099999999997,0.8170998636096,0.24424099999999999,6.0
1,2025-10-23 06:21:09.540484428+00:00,2025-10-23 13:21:09.540484428+00:00,FUSDT,Bybit,Binance,closed,161.25144192000005,1.0,322.5028838400001,0.01447,0.014349,0.014662,0.014684,-0.00072911,-0.00037418,0.4118539203222912,1.0926284828489858,-0.6807745625266947,0.032250288384000014,0.06450057676800003,0.09675086515200004,-1.3099474716439972,-0.4061816303924548,-1.2454468948759971,-0.38618163039245484,7.0
1,2025-10-23 07:21:09.540484428+00:00,2025-10-23 15:21:09.540484428+00:00,DOODUSDT,Binance,Bybit,closed,155.44639001088004,1.0,310.8927800217601,0.006008,0.006015,0.006008,0.006015,-0.00039531,1.25e-05,0.4437481461723589,0.4301465870464069,0.013601559125952003,0.031089278002176007,0.062178556004352015,0.09326783400652802,0.3504803121658309,0.11273350000000001,0.41265886817018294,0.1327335,8.0
1,2025-10-23 10:21:09.540484428+00:00,2025-10-23 17:21:09.540484428+00:00,FUSDT,Binance,Bybit,closed,156.10203026669228,1.0,312.20406053338456,0.014662,0.014684,0.014662,0.014684,-0.00072911,-0.00037418,0.33243176161534266,0.6828933077264882,-0.3504615461111455,0.031220406053338458,0.062440812106676916,0.09366121816001538,0.23877054345532728,0.07647900000000003,0.3012113555620042,0.09647900000000004,7.0
1,2025-10-23 12:21:09.540484428+00:00,2025-10-23 19:21:09.540484428+00:00,AIAUSDT,Binance,Bybit,closed,156.51769868702036,1.0,313.0353973740407,1.2866,1.2896,1.3227,1.3024,-0.00425145,-0.00151149,2.1784023740870415,3.3025030949953007,-1.124100720908259,0.031303539737404074,0.06260707947480815,0.09391061921221222,4.922610016994704,1.572541015581302,4.985217096469512,1.592541015581302,7.0
1,2025-10-23 14:21:09.540484428+00:00,2025-10-23 21:21:09.540484428+00:00,AIAUSDT,Bybit,Binance,closed,156.664534388918,1.0,313.329068777836,1.3677,1.3558,1.3227,1.3024,-0.00425145,-0.00151149,2.659555935530398,4.225306724928218,-1.5657507893978193,0.0313329068777836,0.0626658137555672,0.09399872063335081,3.581430839469164,1.14302539928351,3.6440966532247314,1.16302539928351,7.0
1,2025-10-23 16:21:09.540484428+00:00,2025-10-23 23:21:09.540484428+00:00,AIAUSDT,Bybit,Binance,closed,156.6269898369276,1.0,313.2539796738552,1.3227,1.3024,1.3227,1.3024,-0.00425145,-0.00151149,3.0040618095151177,4.661242711595442,-1.657180902080324,0.031325397967385524,0.06265079593477105,0.09397619390215657,2.910085615612961,0.9289860000000002,2.972736411547732,0.9489860000000001,7.0
1,2025-10-23 18:21:09.540484428+00:00,2025-10-24 01:21:09.540484428+00:00,WALUSDT,Binance,Bybit,closed,156.61238916218133,1.0,313.22477832436266,0.2544,0.2551,0.2544,0.2551,-0.00323195,1.23e-06,1.0134826217374406,1.0123268223054238,0.0011557994320168983,0.03132247783243627,0.06264495566487253,0.0939674334973088,0.9195151882401319,0.293564,0.9821601439050044,0.31356399999999995,7.0
1,2025-10-23 20:21:09.540484428+00:00,2025-10-24 03:21:09.540484428+00:00,COAIUSDT,Binance,Bybit,closed,156.69758728538147,1.0,313.39517457076295,16.166,16.3548,15.429,15.5809,-0.00073145,1.25e-05,0.9930881961557065,1.4709719620516801,-0.4778837658959736,0.0313395174570763,0.0626790349141526,0.09401855237122889,1.170145899205949,0.37337712707562326,1.2328249341201016,0.39337712707562333,7.0
1,2025-10-23 22:21:09.540484428+00:00,2025-10-24 05:21:09.540484428+00:00,COAIUSDT,Binance,Bybit,closed,156.76086313621923,1.0,313.52172627243846,15.429,15.5809,17.9682,17.356,-0.01006101,-0.00239321,1.9017444111370438,2.2651490116680586,-0.3634046005310148,0.031352172627243845,0.06270434525448769,0.09405651788173153,9.746881945885994,3.1088378026524146,9.809586291140482,3.128837802652415,7.0
1,2025-10-24 00:21:09.540484428+00:00,2025-10-24 07:21:09.540484428+00:00,TURTLEUSDT,Bybit,Binance,closed,156.80842523852576,1.0,313.6168504770515,0.1703,0.1698,0.1703,0.1698,-0.02,-3.063e-05,3.107350252380179,3.1361685047705152,-0.028818252390336266,0.03136168504770515,0.0627233700954103,0.09408505514311546,3.013265197237063,0.960811,3.0759885673324736,0.980811,7.0
1,2025-10-24 02:21:09.540484428+00:00,2025-10-24 10:21:09.540484428+00:00,FUSDT,Bybit,Binance,closed,156.81791921316568,1.0,313.63583842633136,0.019162,0.018274,0.019162,0.018274,-0.00968297,-0.00215541,9.443650367618059,12.147705657628054,-2.704055290009996,0.03136358384263314,0.06272716768526627,0.09409075152789942,9.34955961609016,2.9810239999999997,9.412286783775425,3.0010239999999992,8.0
1,2025-10-24 04:21:09.540484428+00:00,2025-10-24 12:21:09.540484428+00:00,COAIUSDT,Bybit,Binance,closed,156.83464988995115,1.0,313.6692997799023,17.9682,17.356,19.3439,18.081,-0.02,-0.01444758,6.519486223165865,18.858431914753286,-12.338945691587421,0.03136692997799023,0.06273385995598046,0.0941007899339707,11.881779177364313,3.7879955691237885,11.944513037320293,3.8079955691237886,8.0
