episode,symbol,entry_time,exit_time,pnl_pct,pnl_usd,duration_hours,entry_fees_usd,exit_fees_usd,position_size_usd
1,MIRAUSDT,2025-10-22 02:40:00+00:00,2025-10-22 03:40:00+00:00,-0.013134825673355333,-0.874779389845465,1.0,0.6659999999999999,1.3319999999999999,3329.9999999999995
1,BIOUSDT,2025-10-22 06:40:00+00:00,2025-10-22 08:40:00+00:00,0.1339428125491997,8.919810960833873,2.0,0.6659417396926363,1.3318834793852725,3329.708698463181
1,COAIUSDT,2025-10-22 11:40:00+00:00,2025-10-22 13:40:00+00:00,0.29015581441460075,0.008644370945974636,2.0,0.0002979216860918314,0.0005958433721836628,1.4896084304591568
1,COAIUSDT,2025-10-22 10:40:00+00:00,2025-10-22 15:40:00+00:00,0.468417354932068,31.221693598318513,5.0,0.6665357991026277,1.3330715982052554,3332.6789955131385
1,FUSDT,2025-10-22 07:40:00+00:00,2025-10-22 18:40:00+00:00,1.2454773285881058,41.595303785064864,11.0,0.33397078236837924,0.6679415647367585,1669.8539118418962
1,BIOUSDT,2025-10-22 20:40:00+00:00,2025-10-22 23:40:00+00:00,-0.12173715621241407,-8.17326207591888,3.0,0.6713859868434661,1.3427719736869321,3356.92993421733
1,PROVEUSDT,2025-10-22 21:40:00+00:00,2025-10-23 06:40:00+00:00,0.0003966323941848091,0.01334280474236016,9.0,0.33640229436587926,0.6728045887317585,1682.0114718293962
1,DOODUSDT,2025-10-23 08:40:00+00:00,2025-10-23 09:40:00+00:00,-0.06298785152291364,-2.1189341812945894,1.0,0.33640362864635354,0.6728072572927071,1682.0181432317677
1,BLESSUSDT,2025-10-23 00:40:00+00:00,2025-10-23 10:40:00+00:00,-0.057500741812015664,-3.855819542245255,10.0,0.6705686606358741,1.3411373212717481,3352.84330317937
1,BIOUSDT,2025-10-23 12:40:00+00:00,2025-10-23 13:40:00+00:00,-0.005669228691188419,-0.19044651070316687,1.0,0.3359301962878557,0.6718603925757114,1679.6509814392784
1,FUSDT,2025-10-23 11:40:00+00:00,2025-10-23 14:40:00+00:00,-0.3084378300400841,-20.679048302138916,3.0,0.6704446176220179,1.3408892352440358,3352.2230881100895
1,0GUSDT,2025-10-22 14:40:00+00:00,2025-10-23 17:40:00+00:00,0.06049862830862775,0.0018076150610432126,27.0,0.0002987861231864372,0.0005975722463728743,1.493930615932186
1,BLESSUSDT,2025-10-23 19:40:00+00:00,2025-10-23 21:40:00+00:00,-0.08046108425651888,-2.699727834269563,2.0,0.33553212204579924,0.6710642440915985,1677.6606102289961
1,OLUSDT,2025-10-23 22:40:00+00:00,2025-10-23 23:40:00+00:00,0.0397890550704643,1.3339764120042752,1.0,0.3352621492623723,0.6705242985247446,1676.3107463118613
1,XPINUSDT,2025-10-23 20:40:00+00:00,2025-10-24 01:40:00+00:00,0.0,0.0,5.0,0.0,0.0,0.0
